view_support,directed_neighbor_hits,mean_neighbor_rank,mean_distance,shared_author,same_location_exact,left_sample_id,left_paper_group,left_doi,left_sample_label,left_matrix,left_filler,left_surface_treatment,left_process_family,left_sequence,left_authors,left_location,right_sample_id,right_paper_group,right_doi,right_sample_label,right_matrix,right_filler,right_surface_treatment,right_process_family,right_sequence,right_authors,right_location
16,31,3.161290322580645,0.18327177868735406,True,False,l110-s11-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s3-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,3.193548387096774,0.18327177868735406,True,False,l110-s12-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s2-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,3.3870967741935485,0.18322388347118132,True,False,l110-s12-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s3-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,3.5483870967741935,0.19027994669252826,False,False,l132-s2-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l389-s14-natarajan-2013,article:l389,10.1021/ma302281b,Silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,octyldimethylmethoxysilane,Solution Processing,solvent > mixing > drying evaporation > drying evaporation > molding > heating,"Natarajan, Bharath | Li, Yang | Deng, Hua | Brinson, L. Catherine | Schadler, Linda S.","Department
of Materials Science
and Engineering, Rensselaer Polytechnic Institute, Troy, New York 12180, United States"
16,31,3.6774193548387095,0.19221341465750047,False,False,l132-s3-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l389-s13-natarajan-2013,article:l389,10.1021/ma302281b,Silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,octyldimethylmethoxysilane,Solution Processing,solvent > mixing > drying evaporation > drying evaporation > molding > heating,"Natarajan, Bharath | Li, Yang | Deng, Hua | Brinson, L. Catherine | Schadler, Linda S.","Department
of Materials Science
and Engineering, Rensselaer Polytechnic Institute, Troy, New York 12180, United States"
16,31,3.7419354838709675,0.18333171692586714,True,False,l110-s11-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s4-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,3.806451612903226,0.18333171692586714,True,False,l110-s13-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s2-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,3.838709677419355,0.19021195702014432,False,False,l132-s2-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l389-s15-natarajan-2013,article:l389,10.1021/ma302281b,Silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,aminopropyldimethylethoxysilane,Solution Processing,solvent > mixing > drying evaporation > drying evaporation > molding > heating,"Natarajan, Bharath | Li, Yang | Deng, Hua | Brinson, L. Catherine | Schadler, Linda S.","Department
of Materials Science
and Engineering, Rensselaer Polytechnic Institute, Troy, New York 12180, United States"
16,31,3.870967741935484,0.19149100732418797,False,False,l132-s3-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l389-s14-natarajan-2013,article:l389,10.1021/ma302281b,Silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,octyldimethylmethoxysilane,Solution Processing,solvent > mixing > drying evaporation > drying evaporation > molding > heating,"Natarajan, Bharath | Li, Yang | Deng, Hua | Brinson, L. Catherine | Schadler, Linda S.","Department
of Materials Science
and Engineering, Rensselaer Polytechnic Institute, Troy, New York 12180, United States"
16,31,4.064516129032258,0.18328382363242487,True,False,l110-s12-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s4-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,4.096774193548387,0.18328382363242487,True,False,l110-s13-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s3-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,4.193548387096774,0.18322388347118132,True,False,l110-s13-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s4-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,4.193548387096774,0.19383191149080953,False,False,l132-s4-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l389-s13-natarajan-2013,article:l389,10.1021/ma302281b,Silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,octyldimethylmethoxysilane,Solution Processing,solvent > mixing > drying evaporation > drying evaporation > molding > heating,"Natarajan, Bharath | Li, Yang | Deng, Hua | Brinson, L. Catherine | Schadler, Linda S.","Department
of Materials Science
and Engineering, Rensselaer Polytechnic Institute, Troy, New York 12180, United States"
16,31,4.354838709677419,0.18381427516860346,True,False,l110-s11-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s5-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,4.387096774193548,0.19310950415749703,False,False,l132-s4-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l389-s14-natarajan-2013,article:l389,10.1021/ma302281b,Silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,octyldimethylmethoxysilane,Solution Processing,solvent > mixing > drying evaporation > drying evaporation > molding > heating,"Natarajan, Bharath | Li, Yang | Deng, Hua | Brinson, L. Catherine | Schadler, Linda S.","Department
of Materials Science
and Engineering, Rensselaer Polytechnic Institute, Troy, New York 12180, United States"
16,31,4.419354838709677,0.19027994669252826,False,False,l132-s2-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l389-s16-natarajan-2013,article:l389,10.1021/ma302281b,Silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,aminopropyldimethylethoxysilane,Solution Processing,solvent > mixing > drying evaporation > drying evaporation > molding > heating,"Natarajan, Bharath | Li, Yang | Deng, Hua | Brinson, L. Catherine | Schadler, Linda S.","Department
of Materials Science
and Engineering, Rensselaer Polytechnic Institute, Troy, New York 12180, United States"
16,31,4.548387096774194,0.19221341465750047,False,False,l132-s3-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l389-s15-natarajan-2013,article:l389,10.1021/ma302281b,Silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,aminopropyldimethylethoxysilane,Solution Processing,solvent > mixing > drying evaporation > drying evaporation > molding > heating,"Natarajan, Bharath | Li, Yang | Deng, Hua | Brinson, L. Catherine | Schadler, Linda S.","Department
of Materials Science
and Engineering, Rensselaer Polytechnic Institute, Troy, New York 12180, United States"
16,31,4.67741935483871,0.1837663818751612,True,False,l110-s12-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s5-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,4.741935483870968,0.19149100732418797,False,False,l132-s3-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l389-s16-natarajan-2013,article:l389,10.1021/ma302281b,Silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,aminopropyldimethylethoxysilane,Solution Processing,solvent > mixing > drying evaporation > drying evaporation > molding > heating,"Natarajan, Bharath | Li, Yang | Deng, Hua | Brinson, L. Catherine | Schadler, Linda S.","Department
of Materials Science
and Engineering, Rensselaer Polytechnic Institute, Troy, New York 12180, United States"
