,logS,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
sample_11,1.08,9.729722222222222,-0.837962962962963,9.729722222222222,0.05555555555555558,0.5087258571750183,103.12099999999998,94.04899999999998,103.063328528,42,0,0.3044060323785823,-0.4811875078959282,0.4811875078959282,0.3044060323785823,2.0,2.4285714285714284,2.4285714285714284,3.126006652390634,70.09004635215048,5.8618073195657985,4.21726920552962,4.21726920552962,3.125897657686229,2.1002162265620066,2.1002162265620066,1.5751465726479972,1.5751465726479972,0.49659570168055045,0.49659570168055045,0.27543757635280286,0.27543757635280286,-0.5700000000000001,19.093583929800843,6.43,2.5774208427157883,5.43,42.129723920271864,10.84019487200289,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,6.041840829147961,6.4208216229260096,9.901064578912528,5.969305287951849,0.0,0.0,5.733667477162185,19.386399651764595,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.117673511940517,4.794537184071822,0.0,13.344558822616634,0.0,0.0,0.0,0.0,63.32000000000001,5.969305287951849,4.794537184071822,0.0,12.462662452073971,0.0,0.0,0.0,6.923737199690624,0.0,0.0,10.84019487200289,0.0,0.0,9.729722222222222,8.00388888888889,5.1125,-0.837962962962963,-0.22453703703703742,0.05555555555555558,1.6608333333333334,0.0,0.75,7,3,3,0,0,0,0,0,0,2,2,3,2,0,0,0,0,-0.19170000000000004,25.902199999999997,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_12,1.07,3.2222222222222223,1.1388888888888888,3.2222222222222223,1.1388888888888888,0.4022372466625182,86.138,76.05799999999999,86.08439831999999,36,0,0.0077229764777765044,-0.31420575344972834,0.31420575344972834,0.0077229764777765044,0.6666666666666666,1.0,1.1666666666666667,2.0,21.019550008653873,4.242640687119286,3.82842712474619,3.82842712474619,3.0,2.414213562373095,2.414213562373095,1.4999999999999998,1.4999999999999998,0.9571067811865474,0.9571067811865474,0.6035533905932735,0.6035533905932735,-0.08,34.3994618804395,4.088918918918919,2.157216946676406,0.9536924762600438,37.92797058470623,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1790256236503,0.0,0.0,0.0,0.0,10.633577208012662,0.0,0.0,26.1790256236503,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,26.1790256236503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,0.0,26.1790256236503,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,0.0,6.444444444444445,0.0,0.0,0.0,0.0,4.555555555555555,0.0,1.0,6,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.8208,25.739399999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_13,1.07,3.2847222222222223,1.25,3.2847222222222223,1.25,0.4576362279207808,85.15,74.062,85.08914935199999,36,0,-0.004891140011689818,-0.3167325809905548,0.3167325809905548,0.004891140011689818,0.8333333333333334,1.5,1.6666666666666667,2.0,19.40990953421706,4.242640687119286,4.035533905932738,4.035533905932738,3.0,2.707106781186547,2.707106781186547,1.810660171779821,1.810660171779821,1.2071067811865472,1.2071067811865472,0.8017766952966366,0.8017766952966366,-0.04,34.3994618804395,4.127785234899329,2.189674338993739,0.9767560019818928,38.743050515494794,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,25.93115605767717,0.0,0.0,0.0,0.0,0.0,5.316788604006331,0.0,19.26246486877803,13.08951281182515,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,13.08951281182515,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,0.0,32.351977680603184,0.0,0.0,5.316788604006331,0.0,0.0,0.0,0.0,3.2847222222222223,0.0,0.0,0.0,4.215277777777778,2.5,0.0,1.0,6,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0.7599,26.72069999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_14,1.02,8.592222222222222,0.25925925925925974,8.592222222222222,0.25925925925925974,0.5163288713332986,95.10099999999998,90.06099999999999,95.03711378,36,0,0.11814624255681688,-0.5078495316154672,0.5078495316154672,0.11814624255681688,1.2857142857142858,1.8571428571428572,2.142857142857143,3.0214653097240864,138.00750422530467,5.112884175122364,3.7038282677584187,3.7038282677584187,3.393846850117352,1.984021513100594,1.984021513100594,1.2054124852471193,1.2054124852471193,0.6627250798946215,0.6627250798946215,0.34404521488699175,0.34404521488699175,-1.05,47.19725257297226,4.118067226890756,1.598931214740438,0.8918249573003468,41.44528485263949,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,12.13273413692322,12.393687143226153,0.0,5.106527394840706,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,24.52642128014937,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,10.090505915787915,0.0,0.0,0.0,24.52642128014937,0.0,0.0,0.0,33.120000000000005,0.0,0.0,0.0,5.749511833283905,0.0,0.0,24.52642128014937,0.0,0.0,4.9839785209472085,5.106527394840706,0.0,0.0,3.6855555555555553,8.592222222222222,0.0,0.25925925925925974,3.0555555555555554,3.074074074074074,0.0,0.0,0.0,7,1,2,0,0,0,0,1,1,2,1,2,0,0,0,0,1,0.7871999999999999,25.901799999999994,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sample_15,1.02,8.52111111111111,0.07175925925925974,8.52111111111111,0.07175925925925974,0.5163288713332986,95.101,90.06099999999999,95.03711378,36,0,0.21015566558905838,-0.49326844778508183,0.49326844778508183,0.21015566558905838,1.4285714285714286,2.2857142857142856,2.5714285714285716,3.0214653097240864,138.00750422530467,5.112884175122364,3.7038282677584187,3.7038282677584187,3.393846850117352,1.9940876198419324,1.9940876198419324,1.1879363792471451,1.1879363792471451,0.6492798764773704,0.6492798764773704,0.35374502984485195,0.35374502984485195,-1.05,47.19725257297226,4.118067226890756,1.598931214740438,0.8918249573003468,41.44528485263949,5.106527394840706,0.0,0.0,5.879988336435371,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,6.06636706846161,6.06636706846161,12.263210640074686,0.0,5.106527394840706,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,24.395944776997908,0.0,5.879988336435371,0.0,0.0,5.879988336435371,0.0,10.090505915787915,0.0,0.0,0.0,24.395944776997908,0.0,0.0,0.0,33.120000000000005,0.0,0.0,0.0,5.879988336435371,0.0,0.0,12.263210640074686,12.13273413692322,0.0,4.9839785209472085,5.106527394840706,0.0,0.0,3.5347222222222223,8.52111111111111,0.0,0.07175925925925974,5.002037037037037,1.537037037037037,0.0,0.0,0.0,7,1,2,0,0,0,0,1,1,2,1,2,0,0,0,0,1,0.7871999999999999,25.90179999999999,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sample_16,1.0,9.78786186696901,-0.9479166666666663,9.78786186696901,0.06319444444444455,0.5774203601545895,132.115,124.05099999999997,132.042258736,52,0,0.30285579064841917,-0.48123022797558823,0.48123022797558823,0.30285579064841917,1.0,1.3333333333333333,1.5555555555555556,3.1028259423155773,104.12640240679957,7.276020881938894,4.832244115487285,4.832244115487285,4.125897657686229,2.5625686671503685,2.5625686671503685,1.6410304770399802,1.6410304770399802,0.7812843335751841,0.7812843335751841,0.39083979795414375,0.39083979795414375,-1.06,65.1469510314125,7.939999999999999,3.884108521721475,6.9399999999999995,52.11053118989553,10.213054789681411,0.0,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,0.0,6.4208216229260096,12.841643245852019,0.0,19.802129157825057,11.938610575903699,0.0,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15166536558511,9.589074368143644,0.0,19.26246486877803,0.0,0.0,0.0,0.0,74.6,11.938610575903699,9.589074368143644,0.0,19.26246486877803,0.0,0.0,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,19.57572373393802,16.066868858654573,0.0,-1.8958333333333326,0.0,0.08657407407407369,0.0,0.0,0.6,9,2,4,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0.32590000000000025,29.12259999999999,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_17,1.0,5.098194444444444,0.9131944444444444,5.098194444444444,0.9131944444444444,0.4238893295863885,101.149,90.06099999999998,101.084063972,42,0,0.05935009782049656,-0.37879317645966615,0.37879317645966615,0.05935009782049656,1.2857142857142858,1.8571428571428572,2.142857142857143,2.1229179499593664,50.041843979966416,5.112884175122364,4.683889010710011,4.683889010710011,3.393846850117352,2.6570193967232596,2.6570193967232596,1.9156483609794073,1.9156483609794073,1.2346906819466636,1.2346906819466636,0.6546385470731716,0.6546385470731716,-0.08,47.19725257297226,5.0645086705202305,2.28455463728191,1.4502520151005,44.066567231597,9.636772684650527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04767198267719,13.08951281182515,13.213763929025836,4.736862953800049,0.0,0.0,4.899909730850478,0.0,0.0,33.35094872352818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25085845437866,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,12.47,0.0,0.0,0.0,0.0,0.0,26.303276740850986,0.0,0.0,0.0,11.947581713527669,4.736862953800049,5.098194444444444,0.0,2.267361111111111,0.0,0.0,0.0,0.0,0.0,4.020833333333334,2.113611111111111,1.0,7,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,-0.05160000000000009,28.315999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_18,0.97,9.368055555555555,-0.7453703703703705,9.368055555555555,0.7453703703703705,0.42986182098555975,75.067,70.027,75.0320284,30,0,0.40370813948805445,-0.45303413111760893,0.45303413111760893,0.40370813948805445,2.0,2.2,2.2,2.847378923087672,42.91260938324327,4.284457050376173,2.893846850117352,2.893846850117352,2.270055610029662,1.1051717155225391,1.1051717155225391,0.5231597389607808,0.5231597389607808,0.20118446353109132,0.20118446353109132,0.0,0.0,-0.73,9.65148445440323,4.269999999999999,1.575810397553516,3.2699999999999974,29.719151168789516,10.470530430962235,0.0,0.0,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,7.109797541277533,9.53140013787187,6.093240070938415,0.0,0.0,5.733667477162185,0.0,7.109797541277533,0.0,0.0,0.0,5.733667477162185,4.794537184071822,0.0,0.0,13.203037612215947,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,52.32,6.093240070938415,4.794537184071822,0.0,0.0,0.0,0.0,7.109797541277533,0.0,0.0,10.470530430962235,0.0,3.888888888888889,0.0,9.368055555555555,0.0,4.430555555555555,0.0,0.0,-0.7453703703703705,0.0,1.224537037037037,0.5,5,2,3,0,0,0,0,0,0,2,1,3,0,0,0,0,0,-0.2884999999999999,16.5924,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_19,0.96,10.581944444444444,0.03472222222222254,10.581944444444444,0.03472222222222254,0.4719138439954858,109.12799999999999,102.07199999999997,109.052763844,42,0,0.2497373855241853,-0.31860997291275567,0.31860997291275567,0.2497373855241853,1.5,2.25,2.625,3.3466073908691203,225.97018649302458,5.983127663125442,4.664862962722324,4.664862962722324,3.804530452640311,2.421818562823843,2.421818562823843,1.6497808449859903,1.6497808449859903,1.0072129960129592,1.0072129960129592,0.5076931850911338,0.5076931850911338,-1.05,72.49526582754562,5.09388489208633,1.8200415093161888,0.780105300371203,47.38748680147917,4.567099647791355,0.0,0.0,5.559266895052007,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,6.06636706846161,19.310882622751876,0.0,0.0,0.0,0.0,4.567099647791355,7.04767198267719,0.0,0.0,34.749748856121734,0.0,0.0,5.559266895052007,0.0,0.0,0.0,4.567099647791355,7.04767198267719,0.0,0.0,29.190481961069725,0.0,0.0,0.0,22.0,0.0,4.794537184071822,0.0,5.559266895052007,0.0,0.0,10.633466716252965,19.310882622751876,6.06636706846161,0.0,0.0,1.5277777777777777,0.0,10.581944444444444,0.0,0.03472222222222254,0.0,5.073148148148148,1.724537037037037,0.0,1.724537037037037,0.16666666666666666,8,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,1,0.38529999999999986,31.68299999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sample_20,0.93,9.23611111111111,-0.9799382716049381,9.23611111111111,0.3055555555555556,0.47506028015545126,94.49700000000001,91.473,93.982157016,30,0,0.31793644218012207,-0.4803542522396578,0.4803542522396578,0.31793644218012207,2.0,2.2,2.2,2.8473789230876716,42.91260938324327,4.284457050376173,2.4405331401595958,3.19646208617805,2.270055610029662,1.0485455754876085,1.5830680593124573,0.5273691641795653,0.7946304060919898,0.11431590302571776,0.34294770907715333,0.0,0.0,-0.24000000000000005,9.65148445440323,4.76,2.0259574468085106,3.759999999999999,34.36321522134761,5.106527394840706,5.880003444970339,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,11.600939890232516,0.0,0.0,0.0,0.0,9.901064578912528,17.570245178184365,0.0,0.0,0.0,0.0,5.880003444970339,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,16.955836127762893,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,5.880003444970339,0.0,0.0,0.0,0.0,0.0,0.0,16.70746728507322,0.0,4.736882716049382,9.23611111111111,7.590277777777778,0.0,-1.2854938271604937,0.0,0.0,0.0,0.0,0.5,5,1,2,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0.3098,18.3558,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_21,0.85,9.599305555555556,-0.7106481481481481,9.599305555555556,0.3564814814814814,0.4950193943469449,89.09400000000001,82.038,89.047678464,36,0,0.4039758342451568,-0.4500081277705684,0.4500081277705684,0.4039758342451568,2.0,2.5,2.5,2.831257109931365,52.75488750216347,4.99156383156272,3.6009536313038994,3.6009536313038994,2.770055610029662,1.6927053408400363,1.6927053408400363,0.7520482956210687,0.7520482956210687,0.2865964657296188,0.2865964657296188,0.14225889843221234,0.14225889843221234,-0.73,14.834466856136647,5.27,2.504192037470726,3.2699999999999982,36.08409328318613,10.470530430962235,0.0,0.0,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,0.0,6.923737199690624,0.0,6.606881964512918,9.53140013787187,6.093240070938415,0.0,0.0,5.733667477162185,6.923737199690624,6.606881964512918,0.0,0.0,0.0,5.733667477162185,4.794537184071822,0.0,0.0,12.700122035451333,4.736862953800049,0.0,6.923737199690624,0.0,0.0,0.0,0.0,52.32,6.093240070938415,4.794537184071822,0.0,0.0,6.606881964512918,0.0,0.0,6.923737199690624,0.0,10.470530430962235,0.0,4.180555555555555,0.0,9.599305555555556,0.0,4.541805555555555,0.0,0.0,-0.7106481481481481,2.055648148148148,0.0,0.6666666666666666,6,2,3,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0.10160000000000025,21.2094,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_22,0.81,10.995231481481483,-0.1976388888888887,10.995231481481483,0.1976388888888887,0.5139158149125916,155.197,142.093,155.094628656,62,0,0.3342236541189761,-0.4656243715937133,0.4656243715937133,0.3342236541189761,1.7272727272727273,2.4545454545454546,3.0,2.573324204324121,186.53107956171817,8.267584713501616,6.962380789176953,6.962380789176953,5.236382105218448,3.69664252411331,3.69664252411331,2.7474023219919683,2.7474023219919683,1.7894027525923664,1.7894027525923664,1.1725466412472951,1.1725466412472951,-0.8300000000000001,328.9915143024319,8.268328416912487,3.5289206965279107,2.048502439285113,66.63331264264632,9.636772684650527,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.076020106833881,13.4684936056032,18.662617341894418,7.109797541277533,9.53140013787187,5.969305287951849,0.0,4.899909730850478,0.0,6.4208216229260096,27.246982335779876,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,38.1161973545822,9.53140013787187,0.0,6.4208216229260096,11.64912463690315,0.0,0.0,0.0,29.54,0.0,4.794537184071822,0.0,5.969305287951849,6.544756405912575,18.53868255890785,7.109797541277533,0.0,13.12369208951107,9.636772684650527,0.0,4.604120370370371,0.0,13.098657407407408,0.0,0.7789351851851853,-0.1976388888888887,0.0,2.895601851851852,1.7432218442932728,3.4104355631141345,0.625,11,0,3,0,1,1,0,0,0,3,0,3,1,0,0,0,1,0.4213,42.213000000000015,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_23,0.81,8.653055555555556,0.08796296296296324,8.653055555555556,0.08796296296296324,0.5245841402909771,110.11199999999998,104.06399999999998,110.036779432,42,0,0.1187636737862982,-0.5078233297968214,0.5078233297968214,0.1187636737862982,1.0,1.5,1.75,3.077660437970554,166.38833891467198,5.983127663125442,4.203828267758419,4.203828267758419,3.787693700234704,2.2685808005458763,2.2685808005458763,1.5198521031882708,1.5198521031882708,0.8297374894999839,0.8297374894999839,0.4930306101328478,0.4930306101328478,-1.1800000000000002,64.0524865010122,4.966627565982405,1.7381205361963379,0.9041418956093399,47.01987062388899,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,12.13273413692322,6.06636706846161,0.0,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,0.0,24.26546827384644,0.0,0.0,0.0,40.46,0.0,0.0,0.0,11.49902366656781,0.0,0.0,18.19910120538483,6.06636706846161,0.0,0.0,10.213054789681411,0.0,0.0,0.0,17.30611111111111,0.0,0.1759259259259267,5.851296296296296,0.0,0.0,0.0,0.0,8,2,2,0,0,0,1,0,1,2,2,2,0,0,0,0,1,1.0977999999999999,29.771599999999992,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_24,0.76,3.7847222222222223,1.75,3.7847222222222223,1.75,0.4531479654842905,79.10199999999998,74.062,79.04219916,30,0,0.02672876829526118,-0.264736970888988,0.264736970888988,0.02672876829526118,0.8333333333333334,1.5,1.6666666666666667,3.000000000000001,75.86113958768547,4.242640687119286,3.333964941448087,3.333964941448087,3.0,1.8497311128276561,1.8497311128276561,1.024563864689584,1.024563864689584,0.5664874085517706,0.5664874085517706,0.31260202740993526,0.31260202740993526,-0.8500000000000001,34.3994618804395,3.3441747572815532,1.5525827127910268,0.5490008483363183,36.651051100443475,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.06636706846161,12.13273413692322,12.393687143226153,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,30.592788348610984,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,30.592788348610984,0.0,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.393687143226153,18.19910120538483,4.9839785209472085,0.0,0.0,0.0,3.7847222222222223,0.0,0.0,0.0,5.715277777777778,3.5,0.0,0.0,0.0,6,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.0816,24.236999999999995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
