,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y1,y2
300,0.25,0.18,0.0,0.0,0.21,0.0,0.18,0.0,0.0,0.18,1.0,0.0,1.0,0.0,0.0,0.3,1.2,0.6,2.5,3.6,12.0,23.0,20.0,14.0,26.0,19.0,16.0,11.0,29.0,11.0,378.4476387018282,727.2820500844603
301,0.0,0.22,0.0,0.17,0.0,0.23,0.0,0.24,0.15,0.0,1.0,1.0,0.0,0.0,1.0,0.4,0.7,2.6,0.9,1.3,20.0,14.0,15.0,24.0,12.0,27.0,16.0,29.0,15.0,13.0,427.98550637808063,782.7310000004709
302,0.17,0.18,0.0,0.19,0.0,0.0,0.19,0.0,0.28,0.0,1.0,0.0,0.0,0.0,1.0,1.5,3.4,0.8,0.3,3.3,24.0,23.0,21.0,11.0,19.0,17.0,15.0,20.0,29.0,23.0,406.4786815826489,555.4629993508871
303,0.19,0.0,0.0,0.0,0.17,0.0,0.23,0.18,0.0,0.23,1.0,0.0,0.0,0.0,1.0,0.2,3.4,1.7,2.7,1.5,22.0,22.0,29.0,24.0,27.0,28.0,15.0,14.0,27.0,25.0,353.4037643988943,629.019999991625
304,0.0,0.0,0.18,0.0,0.17,0.22,0.0,0.0,0.22,0.21,0.0,0.0,1.0,0.0,1.0,3.5,1.5,3.6,0.1,0.2,17.0,22.0,13.0,17.0,12.0,20.0,22.0,29.0,14.0,29.0,344.33088598678324,707.842000002688
305,0.0,0.0,0.17,0.0,0.21,0.0,0.0,0.15,0.24,0.22,0.0,0.0,1.0,1.0,0.0,2.2,0.1,1.7,1.7,3.0,20.0,22.0,25.0,26.0,12.0,14.0,25.0,18.0,19.0,13.0,315.95364808659076,525.007000032476
306,0.0,0.26,0.18,0.19,0.0,0.21,0.17,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.9,2.1,0.6,1.2,0.2,14.0,15.0,13.0,19.0,17.0,16.0,12.0,12.0,21.0,16.0,453.6426979671723,960.4630042628812
307,0.0,0.0,0.21,0.0,0.23,0.0,0.23,0.16,0.0,0.17,0.0,1.0,1.0,1.0,1.0,1.3,2.0,0.1,4.6,0.9,16.0,22.0,29.0,15.0,19.0,16.0,20.0,29.0,30.0,14.0,422.6747423266976,911.0440003100799
308,0.0,0.22,0.17,0.16,0.0,0.28,0.17,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8,1.6,2.3,1.0,1.3,10.0,13.0,26.0,18.0,12.0,11.0,14.0,15.0,22.0,25.0,442.9382278719985,868.5099999999384
309,0.19,0.0,0.0,0.16,0.0,0.0,0.2,0.22,0.23,0.0,0.0,1.0,1.0,1.0,1.0,0.1,0.6,2.6,0.5,3.0,29.0,22.0,17.0,21.0,23.0,21.0,14.0,18.0,26.0,26.0,362.89109731920723,770.8419989182376
310,0.16,0.0,0.0,0.18,0.0,0.2,0.17,0.0,0.0,0.28,0.0,0.0,1.0,1.0,1.0,1.1,0.1,0.3,2.3,1.6,11.0,10.0,21.0,11.0,17.0,28.0,15.0,24.0,28.0,23.0,464.3218633690176,887.5810000000174
311,0.0,0.0,0.19,0.15,0.0,0.22,0.22,0.0,0.22,0.0,1.0,0.0,1.0,0.0,0.0,0.8,0.6,1.3,3.4,0.3,21.0,20.0,23.0,11.0,15.0,13.0,12.0,15.0,26.0,12.0,416.54874197592017,713.6379382304697
312,0.0,0.18,0.21,0.0,0.0,0.18,0.0,0.0,0.19,0.25,1.0,1.0,1.0,0.0,1.0,0.7,3.4,1.9,2.2,1.1,11.0,27.0,29.0,23.0,28.0,11.0,12.0,10.0,23.0,26.0,480.77186515943833,989.2990000103968
313,0.2,0.21,0.2,0.0,0.0,0.19,0.0,0.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9,1.0,2.9,2.4,14.0,10.0,28.0,16.0,28.0,16.0,14.0,23.0,28.0,16.0,235.32087098534086,592.3990741034761
314,0.17,0.0,0.0,0.16,0.0,0.21,0.23,0.0,0.23,0.0,0.0,1.0,1.0,1.0,1.0,2.5,1.2,0.7,0.2,0.4,26.0,17.0,25.0,24.0,30.0,22.0,24.0,26.0,18.0,16.0,372.40128897475194,825.8680003100488
315,0.0,0.28,0.24,0.0,0.0,0.0,0.15,0.18,0.0,0.16,1.0,1.0,0.0,1.0,1.0,1.5,0.6,4.3,0.1,1.6,12.0,22.0,15.0,20.0,26.0,25.0,17.0,27.0,21.0,11.0,442.6573333275096,852.7330034167921
316,0.0,0.0,0.0,0.18,0.31,0.0,0.18,0.19,0.0,0.14,1.0,1.0,0.0,1.0,1.0,0.7,1.1,2.3,4.3,0.6,10.0,25.0,25.0,19.0,11.0,22.0,24.0,15.0,20.0,19.0,448.73087305612154,804.7900000001122
317,0.14,0.25,0.22,0.0,0.26,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,4.6,1.4,0.7,1.8,27.0,25.0,11.0,28.0,22.0,26.0,13.0,18.0,10.0,20.0,402.5540273599718,662.4459985179885
318,0.19,0.18,0.0,0.19,0.0,0.24,0.0,0.19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.7,4.6,0.2,3.1,16.0,18.0,24.0,30.0,14.0,14.0,21.0,20.0,24.0,27.0,325.9756810970503,678.5829936538643
319,0.0,0.0,0.0,0.15,0.0,0.0,0.12,0.25,0.23,0.24,1.0,0.0,1.0,0.0,1.0,1.1,1.1,1.1,0.7,4.5,21.0,16.0,24.0,13.0,21.0,15.0,25.0,14.0,11.0,17.0,429.8737438997337,711.919000061441
320,0.0,0.19,0.0,0.0,0.26,0.25,0.13,0.0,0.0,0.16,1.0,0.0,0.0,1.0,1.0,1.5,0.6,1.0,1.0,1.6,12.0,18.0,29.0,22.0,15.0,11.0,16.0,10.0,24.0,25.0,379.6059029332621,807.0309992906106
321,0.19,0.0,0.0,0.2,0.0,0.0,0.16,0.22,0.23,0.0,1.0,0.0,0.0,1.0,0.0,3.9,1.6,0.5,2.7,1.0,17.0,22.0,13.0,25.0,23.0,14.0,16.0,26.0,16.0,20.0,277.6576333800029,509.7339999999906
322,0.17,0.19,0.0,0.0,0.0,0.0,0.26,0.0,0.22,0.16,1.0,1.0,0.0,0.0,1.0,0.9,3.3,1.3,0.1,1.7,21.0,22.0,10.0,14.0,16.0,14.0,19.0,20.0,20.0,24.0,331.78362347247906,637.5700003631136
323,0.2,0.0,0.18,0.16,0.29,0.0,0.0,0.0,0.0,0.17,1.0,0.0,0.0,1.0,1.0,1.3,2.8,2.4,2.0,1.2,18.0,28.0,23.0,23.0,16.0,21.0,11.0,21.0,14.0,20.0,355.28507449493003,539.0019829618967
324,0.0,0.0,0.22,0.17,0.0,0.24,0.0,0.21,0.15,0.0,1.0,1.0,1.0,1.0,1.0,4.2,1.2,0.1,1.0,1.5,18.0,27.0,24.0,12.0,23.0,26.0,16.0,21.0,21.0,10.0,432.0994905802799,931.2309999997487
325,0.2,0.0,0.17,0.0,0.19,0.23,0.22,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.5,0.6,0.8,2.8,16.0,13.0,27.0,23.0,27.0,19.0,23.0,11.0,15.0,19.0,439.87067274870986,705.7629999926302
326,0.0,0.22,0.12,0.13,0.0,0.0,0.29,0.0,0.23,0.0,0.0,1.0,1.0,1.0,0.0,0.6,1.0,2.6,3.9,0.7,25.0,23.0,17.0,22.0,27.0,24.0,11.0,15.0,23.0,20.0,421.9738908737423,654.2112228433722
327,0.0,0.0,0.25,0.18,0.21,0.22,0.0,0.0,0.0,0.14,1.0,1.0,0.0,0.0,0.0,0.4,1.1,1.3,2.2,4.6,20.0,28.0,24.0,17.0,30.0,26.0,12.0,19.0,18.0,26.0,345.9021136896049,673.8939991914181
328,0.18,0.0,0.0,0.26,0.27,0.18,0.0,0.0,0.12,0.0,1.0,0.0,1.0,0.0,0.0,2.9,0.3,0.2,1.9,4.5,19.0,25.0,24.0,25.0,24.0,15.0,19.0,20.0,10.0,22.0,383.31504111366604,603.4330000252345
329,0.0,0.2,0.22,0.21,0.0,0.0,0.17,0.0,0.0,0.2,1.0,0.0,1.0,0.0,1.0,2.1,1.1,2.0,0.9,2.3,30.0,24.0,23.0,10.0,22.0,19.0,28.0,26.0,22.0,28.0,314.3248576978463,718.8939193815545
330,0.2,0.0,0.22,0.18,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.2,3.1,0.9,2.5,0.5,23.0,19.0,24.0,12.0,20.0,23.0,23.0,19.0,27.0,22.0,241.44028837413836,265.8157943047497
331,0.0,0.0,0.0,0.21,0.0,0.12,0.24,0.22,0.0,0.22,1.0,1.0,0.0,1.0,0.0,0.7,0.6,4.3,0.2,3.0,14.0,24.0,30.0,24.0,14.0,15.0,28.0,14.0,22.0,23.0,370.99805747441377,823.0330002848874
332,0.19,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.31,0.12,1.0,1.0,1.0,0.0,0.0,2.1,1.1,4.5,1.3,0.5,28.0,26.0,25.0,29.0,15.0,19.0,30.0,26.0,23.0,18.0,413.333973058784,800.0742051272273
333,0.0,0.0,0.18,0.0,0.0,0.17,0.21,0.25,0.19,0.0,0.0,0.0,0.0,0.0,1.0,0.7,3.0,2.4,0.7,0.8,14.0,12.0,20.0,19.0,27.0,18.0,10.0,12.0,25.0,11.0,341.33122077305376,629.6320054023363
334,0.0,0.18,0.2,0.0,0.18,0.0,0.2,0.23,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.4,3.3,1.1,0.1,27.0,12.0,16.0,25.0,24.0,25.0,29.0,13.0,15.0,25.0,369.6869420717841,671.9409999989622
335,0.0,0.2,0.0,0.22,0.25,0.0,0.19,0.0,0.14,0.0,1.0,1.0,0.0,1.0,1.0,1.6,3.1,1.7,1.1,1.4,21.0,19.0,15.0,19.0,12.0,19.0,23.0,17.0,30.0,30.0,439.64052400125195,731.205993965781
336,0.0,0.0,0.0,0.19,0.16,0.19,0.18,0.0,0.27,0.0,0.0,0.0,0.0,0.0,1.0,2.8,3.0,1.7,0.8,0.2,10.0,20.0,21.0,18.0,23.0,12.0,21.0,16.0,28.0,15.0,324.0550660461944,496.7829951230404
337,0.27,0.0,0.0,0.13,0.24,0.0,0.0,0.14,0.0,0.21,1.0,0.0,1.0,0.0,1.0,0.7,1.3,3.3,2.2,0.6,27.0,10.0,17.0,14.0,24.0,16.0,26.0,17.0,19.0,24.0,413.86642470933435,679.0870000002652
338,0.0,0.0,0.25,0.0,0.24,0.0,0.15,0.0,0.22,0.14,0.0,1.0,1.0,0.0,1.0,0.2,1.9,2.8,2.8,2.0,14.0,20.0,18.0,21.0,23.0,25.0,23.0,14.0,18.0,17.0,354.1848180165004,497.2060000052422
339,0.0,0.2,0.0,0.22,0.0,0.0,0.18,0.23,0.17,0.0,1.0,0.0,0.0,0.0,1.0,0.7,0.3,2.3,0.3,4.8,24.0,16.0,25.0,28.0,20.0,25.0,14.0,29.0,25.0,30.0,421.28681253238244,811.2339994244137
340,0.15,0.0,0.0,0.24,0.0,0.0,0.19,0.0,0.18,0.24,1.0,1.0,1.0,0.0,1.0,0.3,4.1,2.4,0.9,1.3,26.0,12.0,27.0,22.0,12.0,21.0,26.0,12.0,28.0,13.0,446.12029237343603,931.7619999997733
341,0.22,0.0,0.0,0.0,0.17,0.0,0.21,0.0,0.23,0.16,0.0,0.0,0.0,0.0,1.0,0.4,1.9,4.1,0.3,1.9,16.0,16.0,13.0,15.0,21.0,14.0,28.0,30.0,16.0,23.0,339.0090348808691,588.2229999913845
342,0.0,0.24,0.21,0.14,0.0,0.0,0.23,0.0,0.0,0.17,1.0,1.0,1.0,0.0,0.0,0.6,3.9,0.0,1.5,0.7,28.0,22.0,18.0,19.0,12.0,28.0,24.0,19.0,18.0,10.0,345.77256169537355,810.342997812137
343,0.25,0.0,0.0,0.0,0.15,0.18,0.16,0.26,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1,1.1,3.6,0.8,2.7,20.0,25.0,19.0,17.0,14.0,17.0,23.0,19.0,19.0,15.0,427.014471525927,565.1380022024911
344,0.16,0.0,0.14,0.0,0.2,0.22,0.0,0.0,0.28,0.0,0.0,1.0,0.0,1.0,0.0,2.2,3.9,0.2,0.1,3.3,29.0,23.0,17.0,28.0,27.0,20.0,16.0,19.0,19.0,28.0,409.1609682185071,662.5359993437564
345,0.21,0.23,0.0,0.0,0.22,0.18,0.0,0.17,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.6,2.0,1.5,0.2,0.4,28.0,30.0,22.0,30.0,14.0,21.0,25.0,15.0,16.0,24.0,362.7794017984089,813.0072683170935
346,0.2,0.17,0.0,0.22,0.21,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3,2.5,0.7,2.0,0.3,30.0,14.0,15.0,29.0,27.0,26.0,21.0,10.0,19.0,28.0,370.3769988904141,693.5140002393425
347,0.18,0.0,0.18,0.0,0.0,0.0,0.23,0.18,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.5,4.4,1.1,1.8,1.5,24.0,10.0,30.0,11.0,25.0,12.0,29.0,11.0,21.0,29.0,373.8414167563435,745.1290126900706
348,0.12,0.0,0.24,0.26,0.24,0.0,0.0,0.0,0.13,0.0,1.0,1.0,0.0,0.0,1.0,2.3,0.3,1.6,1.3,2.0,16.0,19.0,16.0,18.0,16.0,13.0,27.0,18.0,15.0,30.0,405.04865459658686,648.5410001204598
349,0.0,0.17,0.29,0.21,0.0,0.0,0.0,0.12,0.21,0.0,0.0,0.0,1.0,0.0,1.0,1.5,0.7,2.2,3.3,0.6,16.0,20.0,14.0,15.0,10.0,27.0,21.0,30.0,23.0,26.0,375.9179652173354,658.7560054312027
350,0.0,0.21,0.21,0.18,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,1.5,1.2,0.4,0.3,29.0,20.0,19.0,11.0,18.0,29.0,15.0,28.0,12.0,23.0,389.0990353765074,739.9899999802767
351,0.0,0.0,0.0,0.21,0.0,0.23,0.17,0.22,0.18,0.0,0.0,1.0,0.0,0.0,0.0,1.7,0.6,4.6,0.1,2.9,14.0,19.0,21.0,20.0,15.0,25.0,28.0,17.0,22.0,29.0,331.96506041358316,540.9562930439636
352,0.0,0.25,0.22,0.23,0.0,0.0,0.16,0.0,0.14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.5,0.5,0.7,3.2,19.0,21.0,29.0,12.0,17.0,20.0,17.0,14.0,26.0,15.0,339.3706861781166,489.32197849079625
353,0.0,0.0,0.23,0.0,0.23,0.0,0.16,0.2,0.18,0.0,1.0,0.0,0.0,1.0,0.0,0.1,4.6,0.1,0.0,1.2,15.0,20.0,12.0,10.0,11.0,22.0,13.0,29.0,18.0,12.0,419.1684434552358,967.8700000015752
354,0.0,0.23,0.23,0.16,0.0,0.0,0.2,0.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.4,0.3,2.3,2.2,15.0,18.0,17.0,14.0,25.0,15.0,30.0,15.0,25.0,23.0,369.14287183228475,493.3539983230487
355,0.0,0.0,0.0,0.0,0.17,0.22,0.17,0.22,0.22,0.0,0.0,0.0,1.0,1.0,1.0,1.1,0.0,3.4,1.7,3.2,15.0,15.0,23.0,12.0,12.0,18.0,18.0,20.0,22.0,10.0,339.27732919190635,704.5299968419449
356,0.26,0.0,0.17,0.21,0.0,0.0,0.0,0.0,0.25,0.12,1.0,0.0,0.0,1.0,1.0,1.2,1.8,2.2,1.7,1.2,13.0,18.0,20.0,28.0,22.0,28.0,11.0,24.0,18.0,11.0,398.60150458360164,687.1148827069019
357,0.0,0.19,0.0,0.21,0.0,0.15,0.23,0.0,0.0,0.23,0.0,1.0,1.0,0.0,0.0,0.3,4.0,1.8,0.3,0.7,29.0,29.0,11.0,19.0,28.0,21.0,21.0,24.0,18.0,24.0,431.10094732475864,736.6690003009949
358,0.0,0.0,0.23,0.21,0.0,0.21,0.0,0.0,0.21,0.15,0.0,1.0,1.0,0.0,1.0,0.5,0.2,1.9,4.2,1.2,26.0,14.0,30.0,26.0,12.0,15.0,15.0,20.0,22.0,24.0,364.037600688297,802.4050123317935
359,0.19,0.22,0.18,0.0,0.0,0.0,0.0,0.22,0.0,0.2,0.0,0.0,1.0,1.0,1.0,0.1,4.0,0.5,2.2,0.9,16.0,29.0,18.0,20.0,22.0,17.0,28.0,24.0,25.0,17.0,333.6702285886895,705.7809869520778
360,0.17,0.18,0.31,0.0,0.0,0.0,0.17,0.17,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6,3.8,1.4,1.3,0.7,27.0,28.0,18.0,13.0,10.0,16.0,19.0,24.0,21.0,10.0,419.95546618025656,811.5039997686636
361,0.0,0.19,0.22,0.17,0.19,0.0,0.0,0.22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,2.1,4.0,0.1,1.2,29.0,13.0,12.0,13.0,30.0,29.0,14.0,16.0,18.0,23.0,383.1766260956434,790.110999990684
362,0.19,0.24,0.0,0.17,0.0,0.0,0.19,0.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4,0.7,0.6,1.4,3.4,29.0,20.0,14.0,13.0,30.0,10.0,20.0,15.0,14.0,15.0,324.23766924347615,655.4440011497102
363,0.0,0.0,0.24,0.22,0.0,0.0,0.0,0.12,0.23,0.19,1.0,1.0,0.0,0.0,0.0,0.8,0.3,3.7,3.2,0.8,16.0,20.0,20.0,26.0,22.0,21.0,13.0,20.0,27.0,28.0,367.56330692898024,577.6660003843139
364,0.19,0.22,0.0,0.11,0.0,0.0,0.0,0.23,0.0,0.26,1.0,0.0,1.0,0.0,0.0,2.9,0.3,0.8,1.3,1.6,16.0,29.0,20.0,28.0,11.0,17.0,26.0,21.0,25.0,15.0,424.4628766429365,650.7550000071855
365,0.0,0.24,0.0,0.12,0.24,0.0,0.22,0.19,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.7,1.8,0.3,2.6,4.1,19.0,28.0,12.0,16.0,23.0,16.0,17.0,16.0,14.0,27.0,435.33445629630455,792.6849999998364
366,0.0,0.27,0.22,0.0,0.14,0.0,0.13,0.0,0.0,0.24,0.0,1.0,0.0,1.0,1.0,1.9,1.0,1.1,0.4,1.9,29.0,13.0,15.0,18.0,28.0,21.0,22.0,24.0,28.0,11.0,422.210789702522,774.9820000000033
367,0.21,0.0,0.0,0.23,0.0,0.22,0.0,0.11,0.0,0.23,1.0,1.0,0.0,1.0,1.0,1.6,0.0,2.4,1.3,0.9,18.0,14.0,23.0,21.0,12.0,20.0,11.0,16.0,11.0,23.0,425.1434943414909,810.2439982961774
368,0.0,0.34,0.23,0.19,0.0,0.0,0.13,0.0,0.12,0.0,1.0,0.0,1.0,0.0,1.0,0.9,0.1,1.6,2.9,0.2,11.0,14.0,12.0,22.0,23.0,12.0,28.0,28.0,17.0,22.0,408.9723702676661,861.2829999954258
369,0.0,0.0,0.0,0.24,0.22,0.18,0.17,0.0,0.19,0.0,0.0,0.0,0.0,1.0,1.0,0.1,3.2,1.7,2.9,0.2,12.0,24.0,19.0,20.0,22.0,13.0,16.0,25.0,19.0,15.0,338.95317718465327,557.9019302671379
370,0.16,0.0,0.0,0.18,0.0,0.0,0.24,0.2,0.0,0.22,0.0,0.0,0.0,1.0,0.0,1.9,2.1,1.0,3.4,1.1,30.0,11.0,18.0,27.0,23.0,23.0,14.0,20.0,17.0,18.0,277.9930881629788,460.0359998964509
371,0.0,0.15,0.23,0.18,0.28,0.0,0.0,0.0,0.16,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.6,3.5,0.5,1.4,23.0,27.0,18.0,24.0,15.0,17.0,28.0,17.0,14.0,16.0,395.0088367926058,746.2899999288163
372,0.0,0.0,0.22,0.0,0.26,0.0,0.0,0.18,0.17,0.17,1.0,1.0,1.0,1.0,1.0,1.3,0.8,2.0,2.6,2.9,13.0,13.0,29.0,28.0,23.0,22.0,24.0,22.0,25.0,28.0,441.96428001524436,866.4579999993002
373,0.19,0.19,0.22,0.0,0.0,0.0,0.19,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1.9,0.3,0.6,2.0,4.4,27.0,26.0,11.0,11.0,14.0,30.0,16.0,29.0,22.0,20.0,328.19594723147327,726.751000354029
374,0.18,0.22,0.0,0.16,0.0,0.23,0.0,0.0,0.21,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7,2.5,1.5,3.2,24.0,15.0,15.0,18.0,27.0,15.0,17.0,21.0,16.0,11.0,315.54145654930977,435.7179928168378
375,0.0,0.0,0.0,0.0,0.18,0.21,0.0,0.15,0.25,0.21,1.0,0.0,1.0,0.0,0.0,0.4,4.7,2.3,0.4,1.8,19.0,17.0,13.0,16.0,25.0,26.0,30.0,29.0,20.0,16.0,418.0748974734656,703.5400017385805
376,0.0,0.0,0.0,0.17,0.17,0.25,0.19,0.21,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.3,1.6,2.6,3.0,0.4,17.0,29.0,25.0,13.0,21.0,26.0,16.0,29.0,29.0,30.0,467.58961278928575,889.6329999999047
377,0.0,0.16,0.0,0.0,0.2,0.0,0.24,0.23,0.17,0.0,0.0,0.0,0.0,0.0,1.0,0.9,2.5,1.5,0.2,2.8,22.0,12.0,22.0,14.0,14.0,16.0,23.0,24.0,17.0,21.0,252.7136372959165,413.686000089663
378,0.24,0.0,0.0,0.13,0.24,0.0,0.2,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8,0.1,2.2,2.5,0.7,26.0,20.0,14.0,22.0,19.0,19.0,15.0,28.0,25.0,26.0,342.22551659299734,577.800999999851
379,0.0,0.0,0.21,0.18,0.18,0.0,0.2,0.0,0.0,0.23,1.0,1.0,0.0,1.0,0.0,2.2,0.6,4.6,1.4,1.1,23.0,11.0,15.0,23.0,11.0,26.0,22.0,24.0,29.0,21.0,418.53986477891027,760.2940000008563
380,0.0,0.14,0.0,0.0,0.0,0.24,0.0,0.2,0.29,0.12,0.0,0.0,1.0,1.0,1.0,3.0,1.6,2.7,1.4,1.2,11.0,13.0,23.0,19.0,19.0,17.0,17.0,14.0,16.0,14.0,418.78077877614305,570.3129999997088
381,0.0,0.16,0.25,0.0,0.0,0.23,0.19,0.16,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6,1.3,0.4,1.5,2.2,19.0,18.0,25.0,22.0,30.0,16.0,27.0,19.0,24.0,16.0,361.5374029480569,649.9629202213672
382,0.0,0.15,0.22,0.0,0.0,0.0,0.0,0.15,0.22,0.26,0.0,1.0,1.0,0.0,1.0,0.4,3.5,1.1,0.3,2.9,14.0,20.0,29.0,25.0,22.0,15.0,14.0,12.0,21.0,23.0,399.06032888406617,720.8740001287467
383,0.0,0.0,0.0,0.23,0.0,0.17,0.0,0.14,0.24,0.23,0.0,1.0,0.0,0.0,1.0,4.0,2.8,2.2,0.1,0.7,20.0,21.0,12.0,12.0,16.0,17.0,25.0,20.0,20.0,13.0,339.1748097597937,569.8630194584528
384,0.13,0.15,0.32,0.0,0.0,0.0,0.0,0.21,0.2,0.0,1.0,1.0,0.0,0.0,1.0,2.8,0.4,0.6,3.8,1.3,10.0,27.0,13.0,29.0,17.0,16.0,27.0,11.0,11.0,17.0,538.5055784657246,924.7870000000903
385,0.3,0.09,0.14,0.0,0.0,0.0,0.26,0.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,3.1,0.8,1.6,3.8,0.3,20.0,15.0,26.0,13.0,24.0,19.0,14.0,11.0,11.0,14.0,434.5679423092958,678.6729999892995
386,0.23,0.0,0.23,0.0,0.0,0.21,0.0,0.0,0.19,0.14,0.0,0.0,1.0,1.0,0.0,4.1,0.9,0.9,1.8,1.6,26.0,16.0,25.0,13.0,23.0,11.0,21.0,16.0,19.0,13.0,394.216587194049,583.5160000431426
387,0.19,0.07,0.0,0.0,0.3,0.15,0.0,0.29,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4,3.7,0.5,3.0,2.3,17.0,13.0,20.0,25.0,27.0,10.0,13.0,27.0,24.0,27.0,492.5870627262888,793.8999999999933
388,0.14,0.24,0.0,0.0,0.17,0.0,0.21,0.23,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9,1.4,0.7,2.6,3.3,12.0,10.0,27.0,13.0,13.0,19.0,24.0,10.0,29.0,11.0,516.8843360974939,1020.5830000134979
389,0.18,0.0,0.21,0.0,0.0,0.18,0.23,0.0,0.2,0.0,1.0,0.0,1.0,1.0,1.0,2.5,1.2,0.9,1.2,2.6,21.0,28.0,28.0,27.0,19.0,13.0,25.0,23.0,23.0,30.0,443.97799110183985,798.7420343963232
390,0.32,0.0,0.24,0.3,0.0,0.0,0.06,0.0,0.0,0.07,0.0,0.0,1.0,0.0,1.0,2.7,0.9,0.6,4.3,0.2,29.0,27.0,18.0,15.0,12.0,13.0,25.0,11.0,16.0,15.0,502.74676461509443,793.6210000000007
391,0.22,0.23,0.0,0.0,0.13,0.0,0.21,0.21,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2,4.4,1.3,0.9,0.7,26.0,22.0,21.0,28.0,19.0,11.0,21.0,18.0,27.0,26.0,418.60713367725253,771.3000944271249
392,0.26,0.0,0.25,0.2,0.0,0.12,0.0,0.17,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.1,1.6,1.0,1.7,1.3,21.0,27.0,19.0,17.0,22.0,30.0,30.0,24.0,17.0,12.0,423.81090591280525,718.7859999999966
393,0.19,0.21,0.0,0.0,0.14,0.0,0.23,0.0,0.24,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.8,0.9,3.7,2.3,15.0,22.0,15.0,16.0,24.0,16.0,24.0,27.0,19.0,15.0,339.8843239708169,477.01900000393937
394,0.0,0.2,0.0,0.24,0.17,0.0,0.21,0.0,0.0,0.18,1.0,0.0,1.0,1.0,1.0,1.1,4.8,0.4,1.1,0.5,16.0,27.0,22.0,18.0,13.0,29.0,30.0,25.0,23.0,30.0,457.82503457317154,1026.298000058685
395,0.21,0.0,0.0,0.0,0.22,0.18,0.0,0.0,0.17,0.21,0.0,1.0,0.0,0.0,1.0,2.9,0.1,0.1,1.5,1.4,16.0,16.0,20.0,24.0,30.0,28.0,29.0,26.0,12.0,25.0,305.2496631212427,775.0269989892649
396,0.19,0.0,0.1,0.0,0.22,0.0,0.0,0.24,0.0,0.25,1.0,0.0,1.0,1.0,1.0,0.3,0.6,0.4,3.8,1.6,24.0,28.0,25.0,29.0,15.0,16.0,24.0,22.0,21.0,24.0,433.72687740763644,839.0979264219552
397,0.2,0.0,0.11,0.3,0.0,0.0,0.23,0.0,0.16,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.1,1.4,0.2,4.3,10.0,13.0,14.0,14.0,10.0,24.0,14.0,21.0,26.0,28.0,467.9527527181525,1088.2540002866795
398,0.0,0.0,0.0,0.19,0.15,0.25,0.19,0.0,0.0,0.21,0.0,1.0,0.0,1.0,0.0,1.8,1.0,4.3,0.4,2.2,23.0,23.0,23.0,29.0,26.0,14.0,29.0,29.0,29.0,25.0,463.04214995265903,753.2290000019914
399,0.19,0.21,0.0,0.24,0.0,0.0,0.0,0.18,0.0,0.18,1.0,1.0,0.0,0.0,1.0,1.2,3.6,2.5,0.1,0.1,30.0,21.0,24.0,29.0,16.0,10.0,10.0,30.0,23.0,15.0,425.23492729252536,990.0819781916086
